current_progress,state,next_word 
aesirYYBBYcadgeBYBBY,BYBBY,bowat
aesirYYBBYcadgeBYBBYbowatBBBYY,BBBYY,extra
aesirYYBBYcadgeBYBBYbowatBBBYYextraGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBYbowatBBBGB,BBBGB,freak
aesirYYBBYcadgeBYBBYbowatBBBGBfreakGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBYbowatBBBGG,BBBGG,treat
aesirYYBBYcadgeBYBBYbowatBBBGGtreatGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBYbowatBBYGB,BBYGB,wreak
aesirYYBBYcadgeBYBBYbowatBBYGBwreakGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBYbowatBYBYB,BYBYB,opera
aesirYYBBYcadgeBYBBYbowatBYBYBoperaGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBYbowatGBBGB,GBBGB,break
aesirYYBBYcadgeBYBBYbowatGBBGBbreakGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBG,BYBBG,bakra
aesirYYBBYcadgeBYBBGbakraBYBYB,BYBYB,frame
aesirYYBBYcadgeBYBBGbakraBYBYBframeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBGbakraBYBGB,BYBGB,flare
aesirYYBBYcadgeBYBBGbakraBYBGBflareGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBGbakraGYBYB,GYBYB,brave
aesirYYBBYcadgeBYBBGbakraGYBYBbraveGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBGbakraGYBGB,GYBGB,blare
aesirYYBBYcadgeBYBBGbakraGYBGBblareGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBBGbakraGYYYB,GYYYB,brake
aesirYYBBYcadgeBYBBGbakraGYYYBbrakeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBYY,BYBYY,great
aesirYYBBYcadgeBYBYYgreatGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBYG,BYBYG,plotz
aesirYYBBYcadgeBYBYGplotzBBBBB,BBBBB,grave
aesirYYBBYcadgeBYBYGplotzBBBBBgraveGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBYGplotzBBBBY,BBBBY,graze
aesirYYBBYcadgeBYBYGplotzBBBBYgrazeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBYGplotzBBBGB,BBBGB,grate
aesirYYBBYcadgeBYBYGplotzBBBGBgrateGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBYGplotzBGBBB,BGBBB,glare
aesirYYBBYcadgeBYBYGplotzBGBBBglareGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYBYGplotzYBBBB,YBBBB,grape
aesirYYBBYcadgeBYBYGplotzYBBBBgrapeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBY,BYYBY,ambit
aesirYYBBYcadgeBYYBYambitYBBBB,YBBBB,dread
aesirYYBBYcadgeBYYBYambitYBBBBdreadGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBYambitYBBBY,YBBBY,tread
aesirYYBBYcadgeBYYBYambitYBBBYtreadGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBYambitYBYBB,YBYBB,bread
aesirYYBBYcadgeBYYBYambitYBYBBbreadGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBYambitYYBBB,YYBBB,dream
aesirYYBBYcadgeBYYBYambitYYBBBdreamGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBG,BYYBG,adapt
aesirYYBBYcadgeBYYBGadaptBYGBB,BYGBB,drake
aesirYYBBYcadgeBYYBGadaptBYGBBdrakeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBGadaptBYGBY,BYGBY,trade
aesirYYBBYcadgeBYYBGadaptBYGBYtradeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYBGadaptBYGGB,BYGGB,drape
aesirYYBBYcadgeBYYBGadaptBYGGBdrapeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBYYYG,BYYYG,grade
aesirYYBBYcadgeBYYYGgradeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBBY,BGBBY,almah
aesirYYBBYcadgeBGBBYalmahYBBBB,YBBBB,raven
aesirYYBBYcadgeBGBBYalmahYBBBBravenGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBBYalmahYBBBG,YBBBG,earth
aesirYYBBYcadgeBGBBYalmahYBBBGearthGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBBYalmahYBYBY,YBYBY,harem
aesirYYBBYcadgeBGBBYalmahYBYBYharemGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBBYalmahYBGBB,YBGBB,ramen
aesirYYBBYcadgeBGBBYalmahYBGBBramenGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBBYalmahYYBBB,YYBBB,early
aesirYYBBYcadgeBGBBYalmahYYBBBearlyGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBGG,BGBGG,aband
aesirYYBBYcadgeBGBGGabandYBBBB,YBBBB,large
aesirYYBBYcadgeBGBGGabandYBBBBlargeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBGGabandYBBYB,YBBYB,range
aesirYYBBYcadgeBGBGGabandYBBYBrangeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeBGBGGabandYYBBB,YYBBB,barge
aesirYYBBYcadgeBGBGGabandYYBBBbargeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeYYBBG,YYBBG,aarti
aesirYYBBYcadgeYYBBGaartiYBYBB,YBYBB,brace
aesirYYBBYcadgeYYBBGaartiYBYBBbraceGGGGG,GGGGG,OKAY
aesirYYBBYcadgeYYBBGaartiYBYYB,YBYYB,trace
aesirYYBBYcadgeYYBBGaartiYBYYBtraceGGGGG,GGGGG,OKAY
aesirYYBBYcadgeYYBYG,YYBYG,grace
aesirYYBBYcadgeYYBYGgraceGGGGG,GGGGG,OKAY
aesirYYBBYcadgeYGBBG,YGBBG,farce
aesirYYBBYcadgeYGBBGfarceGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGYBBY,GYBBY,aback
aesirYYBBYcadgeGYBBYabackYBBYB,YBBYB,cream
aesirYYBBYcadgeGYBBYabackYBBYBcreamGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGYBBYabackYBBYG,YBBYG,creak
aesirYYBBYcadgeGYBBYabackYBBYGcreakGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGYBBG,GYBBG,avant
aesirYYBBYcadgeGYBBGavantBBGBB,BBGBB,craze
aesirYYBBYcadgeGYBBGavantBBGBBcrazeGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGYBBGavantBBGBY,BBGBY,crate
aesirYYBBYcadgeGYBBGavantBBGBYcrateGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGYBBGavantBBGGB,BBGGB,crane
aesirYYBBYcadgeGYBBGavantBBGGBcraneGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGYBBGavantBYGBB,BYGBB,crave
aesirYYBBYcadgeGYBBGavantBYGBBcraveGGGGG,GGGGG,OKAY
aesirYYBBYcadgeGGBBG,GGBBG,carve
aesirYYBBYcadgeGGBBGcarveGGGGG,GGGGG,OKAY
aesirYYBBG,YYBBG,grypt
aesirYYBBGgryptBYBBB,BYBBB,bawks
aesirYYBBGgryptBYBBBbawksBYBBB,BYBBB,clear
aesirYYBBGgryptBYBBBbawksBYBBBclearGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksBGBBB,BGBBB,aargh
aesirYYBBGgryptBYBBBbawksBGBBBaarghBGYBB,BGYBB,racer
aesirYYBBGgryptBYBBBbawksBGBBBaarghBGYBBracerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksBGBBBaarghBGGBB,BGGBB,rarer
aesirYYBBGgryptBYBBBbawksBGBBBaarghBGGBBrarerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksBGBYB,BGBYB,maker
aesirYYBBGgryptBYBBBbawksBGBYBmakerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksBGYBB,BGYBB,abaft
aesirYYBBGgryptBYBBBbawksBGYBBabaftYBBBB,YBBBB,waver
aesirYYBBGgryptBYBBBbawksBGYBBabaftYBBBBwaverGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksBGYBBabaftYBBYB,YBBYB,wafer
aesirYYBBGgryptBYBBBbawksBGYBBabaftYBBYBwaferGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksGGBBB,GGBBB,baler
aesirYYBBGgryptBYBBBbawksGGBBBbalerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBBbawksGGBYB,GGBYB,baker
aesirYYBBGgryptBYBBBbawksGGBYBbakerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBY,BYBBY,cwtch
aesirYYBBGgryptBYBBYcwtchBBYBB,BBYBB,aback
aesirYYBBGgryptBYBBYcwtchBBYBBabackYBBBB,YBBBB,tamer
aesirYYBBGgryptBYBBYcwtchBBYBBabackYBBBBtamerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBYcwtchBBYBBabackYBBBY,YBBBY,taker
aesirYYBBGgryptBYBBYcwtchBBYBBabackYBBBYtakerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBYcwtchBBGBB,BBGBB,aalii
aesirYYBBGgryptBYBBYcwtchBBGBBaaliiBGBBB,BGBBB,eater
aesirYYBBGgryptBYBBYcwtchBBGBBaaliiBGBBBeaterGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBYcwtchBBGBBaaliiBGYBB,BGYBB,later
aesirYYBBGgryptBYBBYcwtchBBGBBaaliiBGYBBlaterGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBYcwtchBBGBY,BBGBY,hater
aesirYYBBGgryptBYBBYcwtchBBGBYhaterGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBYcwtchBYGBB,BYGBB,water
aesirYYBBGgryptBYBBYcwtchBYGBBwaterGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBBYcwtchGBGBB,GBGBB,cater
aesirYYBBGgryptBYBBYcwtchGBGBBcaterGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBYB,BYBYB,appal
aesirYYBBGgryptBYBYBappalYBGBB,YBGBB,caper
aesirYYBBGgryptBYBYBappalYBGBBcaperGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBYBappalYYBBB,YYBBB,parer
aesirYYBBGgryptBYBYBappalYYBBBparerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBYBappalYYBBY,YYBBY,paler
aesirYYBBGgryptBYBYBappalYYBBYpalerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBYBappalYYGBB,YYGBB,paper
aesirYYBBGgryptBYBYBappalYYGBBpaperGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYBYY,BYBYY,taper
aesirYYBBGgryptBYBYYtaperGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYGBB,BYGBB,layer
aesirYYBBGgryptBYGBBlayerGGGGG,GGGGG,OKAY
aesirYYBBGgryptBYGYB,BYGYB,payer
aesirYYBBGgryptBYGYBpayerGGGGG,GGGGG,OKAY
aesirYYBBGgryptYYBBB,YYBBB,abele
aesirYYBBGgryptYYBBBabeleYBYBB,YBYBB,wager
aesirYYBBGgryptYYBBBabeleYBYBBwagerGGGGG,GGGGG,OKAY
aesirYYBBGgryptYYBBBabeleYBYBY,YBYBY,eager
aesirYYBBGgryptYYBBBabeleYBYBYeagerGGGGG,GGGGG,OKAY
aesirYYBBGgryptYYBBBabeleYBYYB,YBYYB,lager
aesirYYBBGgryptYYBBBabeleYBYYBlagerGGGGG,GGGGG,OKAY
aesirYYBBGgryptGYBBB,GYBBB,abamp
aesirYYBBGgryptGYBBBabampYBBBB,YBBBB,gazer
aesirYYBBGgryptGYBBBabampYBBBBgazerGGGGG,GGGGG,OKAY
aesirYYBBGgryptGYBBBabampYBBYB,YBBYB,gamer
aesirYYBBGgryptGYBBBabampYBBYBgamerGGGGG,GGGGG,OKAY
aesirYYBBGgryptGYGBB,GYGBB,gayer
aesirYYBBGgryptGYGBBgayerGGGGG,GGGGG,OKAY
aesirYYBYB,YYBYB,amend
aesirYYBYBamendYBYBB,YBYBB,waive
aesirYYBYBamendYBYBBwaiveGGGGG,GGGGG,OKAY
aesirYYBYBamendYBYYB,YBYYB,naive
aesirYYBYBamendYBYYBnaiveGGGGG,GGGGG,OKAY
aesirYYBYBamendYBYGB,YBYGB,inane
aesirYYBYBamendYBYGBinaneGGGGG,GGGGG,OKAY
aesirYYBYBamendYBGBY,YBGBY,ideal
aesirYYBYBamendYBGBYidealGGGGG,GGGGG,OKAY
aesirYYBYBamendYYYBB,YYYBB,maize
aesirYYBYBamendYYYBBmaizeGGGGG,GGGGG,OKAY
aesirYYBYBamendYGYBB,YGYBB,image
aesirYYBYBamendYGYBBimageGGGGG,GGGGG,OKAY
aesirYYBYY,YYBYY,irate
aesirYYBYYirateGGGGG,GGGGG,OKAY
aesirYYBGB,YYBGB,email
aesirYYBGBemailGGGGG,GGGGG,OKAY
aesirYYYBB,YYYBB,shakt
aesirYYYBBshaktYBYBB,YBYBB,alaap
aesirYYYBBshaktYBYBBalaapYBBBB,YBBBB,cause
aesirYYYBBshaktYBYBBalaapYBBBBcauseGGGGG,GGGGG,OKAY
aesirYYYBBshaktYBYBBalaapYBBBY,YBBBY,pause
aesirYYYBBshaktYBYBBalaapYBBBYpauseGGGGG,GGGGG,OKAY
aesirYYYBBshaktYBYBBalaapYYBBB,YYBBB,false
aesirYYYBBshaktYBYBBalaapYYBBBfalseGGGGG,GGGGG,OKAY
aesirYYYBBshaktYBYBBalaapYYBBY,YYBBY,lapse
aesirYYYBBshaktYBYBBalaapYYBBYlapseGGGGG,GGGGG,OKAY
aesirYYYBBshaktYBGBB,YBGBB,usage
aesirYYYBBshaktYBGBBusageGGGGG,GGGGG,OKAY
aesirYYYBBshaktYGGBB,YGGBB,abaca
aesirYYYBBshaktYGGBBabacaBBGBB,BBGBB,phase
aesirYYYBBshaktYGGBBabacaBBGBBphaseGGGGG,GGGGG,OKAY
aesirYYYBBshaktYGGBBabacaBBGYB,BBGYB,chase
aesirYYYBBshaktYGGBBabacaBBGYBchaseGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBB,GBYBB,aalii
aesirYYYBBshaktGBYBBaaliiBGBBB,BGBBB,sauce
aesirYYYBBshaktGBYBBaaliiBGBBBsauceGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBBaaliiBGGBB,BGGBB,salve
aesirYYYBBshaktGBYBBaaliiBGGBBsalveGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBY,GBYBY,addle
aesirYYYBBshaktGBYBYaddleYBBBY,YBBBY,steam
aesirYYYBBshaktGBYBYaddleYBBBYsteamGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBYaddleYBBBG,YBBBG,saute
aesirYYYBBshaktGBYBYaddleYBBBGsauteGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBYaddleYBBYY,YBBYY,steal
aesirYYYBBshaktGBYBYaddleYBBYYstealGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBYaddleYYBBY,YYBBY,stead
aesirYYYBBshaktGBYBYaddleYYBBYsteadGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYBG,GBYBG,sweat
aesirYYYBBshaktGBYBGsweatGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYYB,GBYYB,abamp
aesirYYYBBshaktGBYYBabampYBBBB,YBBBB,sneak
aesirYYYBBshaktGBYYBabampYBBBBsneakGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYYBabampYBBBY,YBBBY,speak
aesirYYYBBshaktGBYYBabampYBBBYspeakGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBYYY,GBYYY,steak
aesirYYYBBshaktGBYYYsteakGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBB,GBGBB,acold
aesirYYYBBshaktGBGBBacoldYBBBB,YBBBB,suave
aesirYYYBBshaktGBGBBacoldYBBBBsuaveGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBBacoldYBBBY,YBBBY,spade
aesirYYYBBshaktGBGBBacoldYBBBYspadeGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBBacoldYBBYB,YBBYB,slave
aesirYYYBBshaktGBGBBacoldYBBYBslaveGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBBacoldYYBBB,YYBBB,space
aesirYYYBBshaktGBGBBacoldYYBBBspaceGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBBacoldYGBGB,YGBGB,scale
aesirYYYBBshaktGBGBBacoldYGBGBscaleGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBY,GBGBY,gelts
aesirYYYBBshaktGBGBYgeltsBYBYY,BYBYY,stave
aesirYYYBBshaktGBGBYgeltsBYBYYstaveGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBYgeltsBYBGY,BYBGY,state
aesirYYYBBshaktGBGBYgeltsBYBGYstateGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBYgeltsBYYYY,BYYYY,stale
aesirYYYBBshaktGBGBYgeltsBYYYYstaleGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBYgeltsBYYGY,BYYGY,slate
aesirYYYBBshaktGBGBYgeltsBYYGYslateGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGBYgeltsYYBYY,YYBYY,stage
aesirYYYBBshaktGBGBYgeltsYYBYYstageGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGYY,GBGYY,skate
aesirYYYBBshaktGBGYYskateGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGGB,GBGGB,snake
aesirYYYBBshaktGBGGBsnakeGGGGG,GGGGG,OKAY
aesirYYYBBshaktGBGGY,GBGGY,stake
aesirYYYBBshaktGBGGYstakeGGGGG,GGGGG,OKAY
aesirYYYBBshaktGGGBB,GGGBB,almud
aesirYYYBBshaktGGGBBalmudYBBBB,YBBBB,abamp
aesirYYYBBshaktGGGBBalmudYBBBBabampBBGBB,BBGBB,shave
aesirYYYBBshaktGGGBBalmudYBBBBabampBBGBBshaveGGGGG,GGGGG,OKAY
aesirYYYBBshaktGGGBBalmudYBBBBabampBBGBY,BBGBY,shape
aesirYYYBBshaktGGGBBalmudYBBBBabampBBGBYshapeGGGGG,GGGGG,OKAY
aesirYYYBBshaktGGGBBalmudYBBBY,YBBBY,shade
aesirYYYBBshaktGGGBBalmudYBBBYshadeGGGGG,GGGGG,OKAY
aesirYYYBBshaktGGGBBalmudYBYBB,YBYBB,shame
aesirYYYBBshaktGGGBBalmudYBYBBshameGGGGG,GGGGG,OKAY
aesirYYYBBshaktGGGBBalmudYYBBB,YYBBB,shale
aesirYYYBBshaktGGGBBalmudYYBBBshaleGGGGG,GGGGG,OKAY
aesirYYYBBshaktGGGGB,GGGGB,shake
aesirYYYBBshaktGGGGBshakeGGGGG,GGGGG,OKAY
aesirYYYBY,YYYBY,canst
aesirYYYBYcanstBYBYB,BYBYB,aahed
aesirYYYBYcanstBYBYBaahedYBBYB,YBBYB,spare
aesirYYYBYcanstBYBYBaahedYBBYBspareGGGGG,GGGGG,OKAY
aesirYYYBYcanstBYBYBaahedYBYYB,YBYYB,share
aesirYYYBYcanstBYBYBaahedYBYYBshareGGGGG,GGGGG,OKAY
aesirYYYBYcanstBYBYY,BYBYY,stare
aesirYYYBYcanstBYBYYstareGGGGG,GGGGG,OKAY
aesirYYYBYcanstBYBGB,BYBGB,erase
aesirYYYBYcanstBYBGBeraseGGGGG,GGGGG,OKAY
aesirYYYBYcanstBYYYB,BYYYB,snare
aesirYYYBYcanstBYYYBsnareGGGGG,GGGGG,OKAY
aesirYYYBYcanstBGBGB,BGBGB,parse
aesirYYYBYcanstBGBGBparseGGGGG,GGGGG,OKAY
aesirYYYBYcanstYYBYB,YYBYB,scare
aesirYYYBYcanstYYBYBscareGGGGG,GGGGG,OKAY
aesirYYYBG,YYYBG,aheap
aesirYYYBGaheapBBGGB,BBGGB,abamp
aesirYYYBGaheapBBGGBabampYBBBB,YBBBB,swear
aesirYYYBGaheapBBGGBabampYBBBBswearGGGGG,GGGGG,OKAY
aesirYYYBGaheapBBGGBabampYBBYB,YBBYB,smear
aesirYYYBGaheapBBGGBabampYBBYBsmearGGGGG,GGGGG,OKAY
aesirYYYBGaheapBBGGY,BBGGY,spear
aesirYYYBGaheapBBGGYspearGGGGG,GGGGG,OKAY
aesirYYYBGaheapBGGGB,BGGGB,shear
aesirYYYBGaheapBGGGBshearGGGGG,GGGGG,OKAY
aesirYYYBGaheapYBYBB,YBYBB,abaft
aesirYYYBGaheapYBYBBabaftYBBBB,YBBBB,saner
aesirYYYBGaheapYBYBBabaftYBBBBsanerGGGGG,GGGGG,OKAY
aesirYYYBGaheapYBYBBabaftYBBYB,YBBYB,safer
aesirYYYBGaheapYBYBBabaftYBBYBsaferGGGGG,GGGGG,OKAY
aesirYYYYY,YYYYY,raise
aesirYYYYYraiseGGGGG,GGGGG,OKAY
aesirYYGBB,YYGBB,batch
aesirYYGBBbatchBYBBB,BYBBB,essay
aesirYYGBBbatchBYBBBessayGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGBBB,BGBBB,aahed
aesirYYGBBbatchBGBBBaahedBGBYB,BGBYB,masse
aesirYYGBBbatchBGBBBaahedBGBYBmasseGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGBBBaahedBGBGB,BGBGB,easel
aesirYYGBBbatchBGBBBaahedBGBGBeaselGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGYBB,BGYBB,attap
aesirYYGBBbatchBGYBBattapYYBBB,YYBBB,waste
aesirYYGBBbatchBGYBBattapYYBBBwasteGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGYBBattapYYBBY,YYBBY,paste
aesirYYGBBbatchBGYBBattapYYBBYpasteGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGYBBattapYYYBB,YYYBB,taste
aesirYYGBBbatchBGYBBattapYYYBBtasteGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGYBY,BGYBY,haste
aesirYYGBBbatchBGYBYhasteGGGGG,GGGGG,OKAY
aesirYYGBBbatchBGYYB,BGYYB,caste
aesirYYGBBbatchBGYYBcasteGGGGG,GGGGG,OKAY
aesirYYGBBbatchGGYBB,GGYBB,baste
aesirYYGBBbatchGGYBBbasteGGGGG,GGGGG,OKAY
aesirYGBBB,YGBBB,typal
aesirYGBBBtypalBBBYB,BBBYB,abash
aesirYGBBBtypalBBBYBabashBBGBB,BBGBB,weave
aesirYGBBBtypalBBBYBabashBBGBBweaveGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBYBabashBBGBY,BBGBY,heave
aesirYGBBBtypalBBBYBabashBBGBYheaveGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBYBabashBYGBG,BYGBG,beach
aesirYGBBBtypalBBBYBabashBYGBGbeachGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBYBabashYBBBB,YBBBB,mecca
aesirYGBBBtypalBBBYBabashYBBBBmeccaGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBYY,BBBYY,abaca
aesirYGBBBtypalBBBYYabacaBBBBG,BBBBG,fella
aesirYGBBBtypalBBBYYabacaBBBBGfellaGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBYYabacaBBGBB,BBGBB,leave
aesirYGBBBtypalBBBYYabacaBBGBBleaveGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBYYabacaBBGGB,BBGGB,leach
aesirYGBBBtypalBBBYYabacaBBGGBleachGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGB,BBBGB,aback
aesirYGBBBtypalBBBGBabackYBBBB,YBBBB,vegan
aesirYGBBBtypalBBBGBabackYBBBBveganGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGBabackYYBBB,YYBBB,began
aesirYGBBBtypalBBBGBabackYYBBBbeganGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGBabackYYBBY,YYBBY,kebab
aesirYGBBBtypalBBBGBabackYYBBYkebabGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGG,BBBGG,ached
aesirYGBBBtypalBBBGGachedYBBYB,YBBYB,legal
aesirYGBBBtypalBBBGGachedYBBYBlegalGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGGachedYBBYY,YBBYY,medal
aesirYGBBBtypalBBBGGachedYBBYYmedalGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGGachedYYBYB,YYBYB,fecal
aesirYGBBBtypalBBBGGachedYYBYBfecalGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBBGGachedYYBYY,YYBYY,decal
aesirYGBBBtypalBBBGGachedYYBYYdecalGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBYYB,BBYYB,aahed
aesirYGBBBtypalBBYYBaahedYBBYB,YBBYB,peace
aesirYGBBBtypalBBYYBaahedYBBYBpeaceGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBYYBaahedYBYYB,YBYYB,peach
aesirYGBBBtypalBBYYBaahedYBYYBpeachGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBYGB,BBYGB,pecan
aesirYGBBBtypalBBYGBpecanGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBYGG,BBYGG,aahed
aesirYGBBBtypalBBYGGaahedYBBYB,YBBYB,penal
aesirYGBBBtypalBBYGGaahedYBBYBpenalGGGGG,GGGGG,OKAY
aesirYGBBBtypalBBYGGaahedYBBYY,YBBYY,pedal
aesirYGBBBtypalBBYGGaahedYBBYYpedalGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBYB,BYBYB,aahed
aesirYGBBBtypalBYBYBaahedYBBYY,YBBYY,beady
aesirYGBBBtypalBYBYBaahedYBBYYbeadyGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBYBaahedYBYYB,YBYYB,heavy
aesirYGBBBtypalBYBYBaahedYBYYBheavyGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBYBaahedYBYYY,YBYYY,heady
aesirYGBBBtypalBYBYBaahedYBYYYheadyGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBYY,BYBYY,afald
aesirYGBBBtypalBYBYYafaldBBGYB,BBGYB,leaky
aesirYGBBBtypalBYBYYafaldBBGYBleakyGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBYYafaldBBGGB,BBGGB,mealy
aesirYGBBBtypalBYBYYafaldBBGGBmealyGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBYYafaldBYGYB,BYGYB,leafy
aesirYGBBBtypalBYBYYafaldBYGYBleafyGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBGB,BYBGB,decay
aesirYGBBBtypalBYBGBdecayGGGGG,GGGGG,OKAY
aesirYGBBBtypalBYBGY,BYBGY,delay
aesirYGBBBtypalBYBGYdelayGGGGG,GGGGG,OKAY
aesirYGBBBtypalYBBYB,YBBYB,aahed
aesirYGBBBtypalYBBYBaahedYBBYB,YBBYB,meant
aesirYGBBBtypalYBBYBaahedYBBYBmeantGGGGG,GGGGG,OKAY
aesirYGBBBtypalYBBYBaahedYBYYB,YBYYB,heath
aesirYGBBBtypalYBBYBaahedYBYYBheathGGGGG,GGGGG,OKAY
aesirYGBBBtypalYBBYBaahedYBYYY,YBYYY,death
aesirYGBBBtypalYBBYBaahedYBYYYdeathGGGGG,GGGGG,OKAY
